job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl
1099 200 19900 25 poisson 1 116747 1e+06 236.86 119400 4 13 18 19
1100 200 19900 25 poisson 1 64159 1e+06 119.963 119400 4 14 16 20
1101 200 19900 25 poisson 1 97079 1e+06 191.715 119400 4 14 16 21
1102 200 19900 25 poisson 1 65696 1e+06 122.734 119400 4 15 18 22
1103 200 19900 25 poisson 1 89342 1e+06 162.489 119400 3 12 16 23
1104 200 19900 25 poisson 1 66976 1e+06 131.882 119400 5 15 18 24
1105 200 19900 25 poisson 1 60326 1e+06 110.739 119400 3 12 17 25
1106 200 19900 25 poisson 1 112589 1e+06 207.157 119400 3 14 16 26
1107 200 19900 25 poisson 1 73083 1e+06 134.671 119400 3 14 17 27
1108 200 19900 25 poisson 1 66030 1e+06 126.381 119400 4 16 17 28
1109 200 19900 25 poisson 1 75762 1e+06 137.906 119400 4 12 14 29
1110 200 19900 25 poisson 1 71427 1e+06 129.695 119400 3 13 17 30
1111 200 19900 25 uniform1 1 171795 1e+06 313.019 119400 4 13 15 1
1112 200 19900 25 uniform1 1 125916 1e+06 232.173 119400 4 14 15 2
1113 200 19900 25 uniform1 1 130905 1e+06 260.681 119400 4 13 17 3
1114 200 19900 25 uniform1 1 143134 1e+06 282.123 119400 5 14 14 4
1115 200 19900 25 uniform1 1 153356 1e+06 251.927 119400 3 15 16 5
1116 200 19900 25 uniform1 1 147689 1e+06 233.784 119400 4 12 12 6
1117 200 19900 25 uniform1 1 151117 1e+06 353.538 119400 4 15 17 7
1118 200 19900 25 uniform1 1 148635 1e+06 286.221 119400 4 12 13 8
1119 200 19900 25 uniform1 1 202552 1e+06 366.803 119400 3 14 16 9
1120 200 19900 25 uniform1 1 220612 1e+06 402.429 119400 4 12 15 10
1121 200 19900 25 uniform1 1 136154 1e+06 215.112 119400 4 10 16 11
1122 200 19900 25 uniform1 1 115797 1e+06 207.023 119400 3 13 14 12
1123 200 19900 25 uniform1 1 150282 1e+06 280.858 119400 3 12 15 13
1124 200 19900 25 uniform1 1 139232 1e+06 247.089 119400 4 14 17 14
1125 200 19900 25 uniform1 1 243849 1e+06 432.454 119400 4 12 18 15
1126 200 19900 25 uniform1 1 140056 1e+06 257.175 119400 3 12 14 16
1127 200 19900 25 uniform1 1 188629 1e+06 336.093 119400 3 14 15 17
1128 200 19900 25 uniform1 1 170970 1e+06 305.01 119400 4 13 16 18
1129 200 19900 25 uniform1 1 126590 1e+06 211.291 119400 4 14 17 19
1130 200 19900 25 uniform1 1 111893 1e+06 204.674 119400 3 18 14 20
1131 200 19900 25 uniform1 1 158762 1e+06 302.195 119400 4 14 16 21
1132 200 19900 25 uniform1 1 139540 1e+06 238.226 119400 4 13 12 22
1133 200 19900 25 uniform1 1 172068 1e+06 318.404 119400 4 15 17 23
1134 200 19900 25 uniform1 1 134151 1e+06 233.354 119400 4 14 14 24
1135 200 19900 25 uniform1 1 159390 1e+06 280.863 119400 5 13 14 25
1136 200 19900 25 uniform1 1 139937 1e+06 261.641 119400 4 15 13 26
1137 200 19900 25 uniform1 1 169322 1e+06 297.769 119400 3 12 16 27
1138 200 19900 25 uniform1 1 126277 1e+06 241.293 119400 5 15 15 28
1139 200 19900 25 uniform1 1 152290 1e+06 269.413 119400 4 13 16 29
1140 200 19900 25 uniform1 1 120301 1e+06 217.127 119400 3 13 12 30
1141 200 19900 25 uniform2 1 120872 1e+06 224.611 119400 3 13 16 1
1142 200 19900 25 uniform2 1 100503 1e+06 188.985 119400 3 12 18 2
1143 200 19900 25 uniform2 1 96075 1e+06 188.032 119400 3 14 15 3
1144 200 19900 25 uniform2 1 149102 1e+06 250.66 119400 3 12 12 4
1145 200 19900 25 uniform2 1 164000 1e+06 296.515 119400 4 15 17 5
1146 200 19900 25 uniform2 1 106755 1e+06 216.164 119400 4 14 15 6
1147 200 19900 25 uniform2 1 85457 1e+06 166.663 119400 3 12 12 7
1148 200 19900 25 uniform2 1 132013 1e+06 246.907 119400 3 12 15 8
1149 200 19900 25 uniform2 1 171645 1e+06 318.468 119400 3 14 16 9
1150 200 19900 25 uniform2 1 102634 1e+06 193.386 119400 3 15 14 10
1151 200 19900 25 uniform2 1 83266 1e+06 138.1 119400 4 13 15 11
1152 200 19900 25 uniform2 1 120659 1e+06 210.451 119400 3 12 12 12
1153 200 19900 25 uniform2 1 79055 1e+06 142.003 119400 4 13 17 13
1154 200 19900 25 uniform2 1 81280 1e+06 148.247 119400 3 12 13 14
1155 200 19900 25 uniform2 1 118269 1e+06 214.908 119400 4 13 17 15
1156 200 19900 25 uniform2 1 112073 1e+06 186.516 119400 4 12 17 16
1157 200 19900 25 uniform2 1 91464 1e+06 172.594 119400 3 10 14 17
1158 200 19900 25 uniform2 1 106723 1e+06 206.028 119400 4 14 19 18
1159 200 19900 25 uniform2 1 110873 1e+06 214.989 119400 3 14 16 19
1160 200 19900 25 uniform2 1 91804 1e+06 162.905 119400 4 15 15 20
1161 200 19900 25 uniform2 1 118301 1e+06 218.569 119400 4 13 16 21
1162 200 19900 25 uniform2 1 92684 1e+06 177.983 119400 4 15 16 22
1163 200 19900 25 uniform2 1 98412 1e+06 179.385 119400 3 12 15 23
1164 200 19900 25 uniform2 1 106620 1e+06 186.295 119400 4 13 16 24
1165 200 19900 25 uniform2 1 126572 1e+06 237.445 119400 6 12 16 25
1166 200 19900 25 uniform2 1 120761 1e+06 222.687 119400 4 13 18 26
1167 200 19900 25 uniform2 1 135550 1e+06 218.364 119400 3 13 16 27
1168 200 19900 25 uniform2 1 120576 1e+06 225.453 119400 3 14 17 28
1169 200 19900 25 uniform2 1 144166 1e+06 259.026 119400 3 12 13 29
1170 200 19900 25 uniform2 1 153326 1e+06 304.988 119400 3 11 15 30
1171 200 19900 25 uniform3 1 79444 1e+06 136.9 119400 3 11 19 1
1172 200 19900 25 uniform3 1 92911 1e+06 170.318 119400 3 10 13 2
1173 200 19900 25 uniform3 1 124783 1e+06 229.689 119400 3 13 18 3
1174 200 19900 25 uniform3 1 79346 1e+06 143.225 119400 3 15 14 4
1175 200 19900 25 uniform3 1 80651 1e+06 154.437 119400 3 14 17 5
1176 200 19900 25 uniform3 1 146284 1e+06 257.147 119400 4 14 16 6
1177 200 19900 25 uniform3 1 81601 1e+06 157.707 119400 3 12 19 7
1178 200 19900 25 uniform3 1 105033 1e+06 199.528 119400 3 14 14 8
1179 200 19900 25 uniform3 1 87781 1e+06 159.144 119400 3 12 17 9
1180 200 19900 25 uniform3 1 64196 1e+06 123.843 119400 3 13 12 10
1181 200 19900 25 uniform3 1 114480 1e+06 216.998 119400 3 12 14 11
1182 200 19900 25 uniform3 1 64996 1e+06 108.418 119400 3 10 13 12
1183 200 19900 25 uniform3 1 105379 1e+06 209.8 119400 4 13 14 13
1184 200 19900 25 uniform3 1 57364 1e+06 107.296 119400 4 14 16 14
1185 200 19900 25 uniform3 1 66420 1e+06 130.046 119400 3 14 16 15
1186 200 19900 25 uniform3 1 159003 1e+06 286.681 119400 4 13 15 16
1187 200 19900 25 uniform3 1 87688 1e+06 145.839 119400 5 12 14 17
1188 200 19900 25 uniform3 1 110680 1e+06 186.229 119400 3 12 17 18
1189 200 19900 25 uniform3 1 85892 1e+06 149.22 119400 3 12 14 19
1190 200 19900 25 uniform3 1 75807 1e+06 121.017 119400 3 15 14 20
1191 200 19900 25 uniform3 1 72230 1e+06 146.369 119400 3 14 17 21
1192 200 19900 25 uniform3 1 80886 1e+06 155.048 119400 4 13 10 22
1193 200 19900 25 uniform3 1 76146 1e+06 133.613 119400 3 12 16 23
1194 200 19900 25 uniform3 1 51115 1e+06 95.165 119400 4 14 15 24
1195 200 19900 25 uniform3 1 71592 1e+06 137.715 119400 5 15 18 25
1196 200 19900 25 uniform3 1 70572 1e+06 123.759 119400 3 16 14 26
1197 200 19900 25 uniform3 1 63569 1e+06 121.203 119400 4 14 15 27
1198 200 19900 25 uniform3 1 62528 1e+06 114.455 119400 4 13 15 28
1199 200 19900 25 uniform3 1 71646 1e+06 130.517 119400 4 14 16 29
1200 200 19900 25 uniform3 1 93148 1e+06 151.518 119400 4 14 14 30
1201 200 19900 50 poisson 1 284427 2e+06 966.395 487550 4 16 23 1
1202 200 19900 50 poisson 1 297371 2e+06 1053.144 487550 4 17 22 2
1203 200 19900 50 poisson 1 311621 2e+06 990.436 487550 4 16 19 3
1204 200 19900 50 poisson 1 313082 2e+06 996.711 487550 4 18 25 4
1205 200 19900 50 poisson 1 282695 2e+06 1006.784 487550 4 18 25 5
1206 200 19900 50 poisson 1 300505 2e+06 1000.521 487550 4 14 19 6
1207 200 19900 50 poisson 1 355639 2e+06 1234.383 487550 5 18 20 7
1208 200 19900 50 poisson 1 350313 2e+06 1084.032 487550 3 18 23 8
1209 200 19900 50 poisson 1 621930 2e+06 1746.111 487550 4 16 21 9
1210 200 19900 50 poisson 1 300516 2e+06 964.818 487550 5 14 21 10
1211 200 19900 50 poisson 1 421603 2e+06 2300.654 487550 4 17 23 11
1212 200 19900 50 poisson 1 544742 2e+06 1430.817 487550 5 22 24 12
1213 200 19900 50 poisson 1 380700 2e+06 1209.974 487550 4 20 20 13
1214 200 19900 50 poisson 1 328126 2e+06 1105.645 487550 5 20 23 14
1215 200 19900 50 poisson 1 370018 2e+06 1160.271 487550 3 20 23 15
1216 200 19900 50 poisson 1 353748 2e+06 1214.342 487550 3 17 20 16
1217 200 19900 50 poisson 1 297449 2e+06 1028.881 487550 4 16 21 17
1218 200 19900 50 poisson 1 290623 2e+06 835.001 487550 5 16 22 18
1219 200 19900 50 poisson 1 363013 2e+06 1128.629 487550 3 15 23 19
1220 200 19900 50 poisson 1 423506 2e+06 1438.942 487550 5 19 24 20
1221 200 19900 50 poisson 1 408067 2e+06 1328.749 487550 4 16 22 21
1222 200 19900 50 poisson 1 414489 2e+06 1239.965 487550 3 16 20 22
1223 200 19900 50 poisson 1 244137 2e+06 757.575 487550 5 14 25 23
1224 200 19900 50 poisson 1 622344 2e+06 1916.696 487550 4 16 24 24
1225 200 19900 50 poisson 1 318659 2e+06 852.739 487550 4 18 21 25
1226 200 19900 50 poisson 1 305009 2e+06 885.482 487550 4 16 18 26
1227 200 19900 50 poisson 1 344601 2e+06 1186.326 487550 4 18 21 27
1228 200 19900 50 poisson 1 341842 2e+06 1081.613 487550 5 17 23 28
1229 200 19900 50 poisson 1 286118 2e+06 880.714 487550 3 21 23 29
1230 200 19900 50 poisson 1 340767 2e+06 882.578 487550 5 17 19 30
1231 200 19900 50 uniform1 1 565470 2e+06 1876.436 487550 5 18 19 1
1232 200 19900 50 uniform1 1 378533 2e+06 1291.693 487550 4 17 22 2
1233 200 19900 50 uniform1 1 514866 2e+06 1688.58 487550 4 14 23 3
1234 200 19900 50 uniform1 1 373564 2e+06 1146.586 487550 4 18 22 4
1235 200 19900 50 uniform1 1 400232 2e+06 1383.621 487550 4 16 19 5
1236 200 19900 50 uniform1 1 429261 2e+06 1301.933 487550 5 14 23 6
1237 200 19900 50 uniform1 1 440288 2e+06 1173.445 487550 5 17 21 7
1238 200 19900 50 uniform1 1 452965 2e+06 1548.108 487550 4 16 17 8
1239 200 19900 50 uniform1 1 363017 2e+06 1089.902 487550 3 18 21 9
1240 200 19900 50 uniform1 1 463442 2e+06 1462.004 487550 4 17 21 10
1241 200 19900 50 uniform1 1 483360 2e+06 1623.111 487550 4 17 21 11
1242 200 19900 50 uniform1 1 380655 2e+06 1177.72 487550 4 16 22 12
1243 200 19900 50 uniform1 1 479681 2e+06 1429.988 487550 4 17 20 13
1244 200 19900 50 uniform1 1 489573 2e+06 1640.789 487550 4 14 21 14
1245 200 19900 50 uniform1 1 416100 2e+06 1319.45 487550 5 16 21 15
1246 200 19900 50 uniform1 1 481857 2e+06 1342.59 487550 4 17 20 16
1247 200 19900 50 uniform1 1 418048 2e+06 1403.268 487550 5 18 20 17
1248 200 19900 50 uniform1 1 533300 2e+06 1683.045 487550 4 16 20 18
1249 200 19900 50 uniform1 1 458266 2e+06 1343.835 487550 4 17 20 19
1250 200 19900 50 uniform1 1 466964 2e+06 1433.822 487550 4 16 19 20
1251 200 19900 50 uniform1 1 540330 2e+06 1746.565 487550 4 15 23 21
1252 200 19900 50 uniform1 1 437514 2e+06 1414.853 487550 4 17 16 22
1253 200 19900 50 uniform1 1 387583 2e+06 1186.336 487550 5 16 21 23
1254 200 19900 50 uniform1 1 521886 2e+06 1636.816 487550 4 17 18 24
1255 200 19900 50 uniform1 1 354458 2e+06 1104.523 487550 3 15 21 25
1256 200 19900 50 uniform1 1 477237 2e+06 1399.045 487550 4 17 22 26
1257 200 19900 50 uniform1 1 367978 2e+06 1068.517 487550 4 17 19 27
1258 200 19900 50 uniform1 1 433083 2e+06 1272.909 487550 5 16 18 28
1259 200 19900 50 uniform1 1 488610 2e+06 1443.944 487550 4 19 18 29
1260 200 19900 50 uniform1 1 468092 2e+06 1535.52 487550 4 17 20 30
1261 200 19900 50 uniform2 1 406633 2e+06 1300.708 487550 4 16 25 1
1262 200 19900 50 uniform2 1 344280 2e+06 1104.457 487550 3 16 24 2
1263 200 19900 50 uniform2 1 437987 2e+06 1488.971 487550 3 14 22 3
1264 200 19900 50 uniform2 1 684872 2e+06 2119.711 487550 3 19 21 4
1265 200 19900 50 uniform2 1 373388 2e+06 1073.991 487550 4 16 22 5
1266 200 19900 50 uniform2 1 337427 2e+06 970.639 487550 4 18 22 6
1267 200 19900 50 uniform2 1 393704 2e+06 1301.539 487550 3 19 20 7
1268 200 19900 50 uniform2 1 470668 2e+06 1600.312 487550 4 17 21 8
1269 200 19900 50 uniform2 1 379354 2e+06 1126.151 487550 4 16 22 9
1270 200 19900 50 uniform2 1 572777 2e+06 1953.068 487550 4 15 26 10
1271 200 19900 50 uniform2 1 314914 2e+06 986.013 487550 5 17 19 11
1272 200 19900 50 uniform2 1 389926 2e+06 1190.47 487550 5 17 20 12
1273 200 19900 50 uniform2 1 293804 2e+06 803.096 487550 3 15 22 13
1274 200 19900 50 uniform2 1 368444 2e+06 1157.522 487550 4 20 21 14
1275 200 19900 50 uniform2 1 555705 2e+06 1881.103 487550 3 15 22 15
1276 200 19900 50 uniform2 1 358832 2e+06 1134.328 487550 4 17 18 16
1277 200 19900 50 uniform2 1 557691 2e+06 1553.972 487550 5 19 21 17
1278 200 19900 50 uniform2 1 320179 2e+06 1087.768 487550 5 20 22 18
1279 200 19900 50 uniform2 1 295811 2e+06 924.131 487550 4 19 21 19
1280 200 19900 50 uniform2 1 312867 2e+06 976.97 487550 4 17 20 20
1281 200 19900 50 uniform2 1 548899 2e+06 1685.066 487550 3 20 23 21
1282 200 19900 50 uniform2 1 410600 2e+06 1279.262 487550 5 16 21 22
1283 200 19900 50 uniform2 1 501559 2e+06 1741.17 487550 4 17 20 23
1284 200 19900 50 uniform2 1 366949 2e+06 1178.192 487550 5 18 24 24
1285 200 19900 50 uniform2 1 513479 2e+06 1765.002 487550 5 17 24 25
1286 200 19900 50 uniform2 1 388044 2e+06 1000.616 487550 4 16 22 26
1287 200 19900 50 uniform2 1 407681 2e+06 1210.923 487550 5 16 23 27
1288 200 19900 50 uniform2 1 522682 2e+06 1645.251 487550 6 18 19 28
1289 200 19900 50 uniform2 1 354293 2e+06 909.924 487550 5 18 22 29
1290 200 19900 50 uniform2 1 479128 2e+06 1479.987 487550 4 16 21 30
1291 200 19900 50 uniform3 1 466854 2e+06 1582.292 487550 5 19 22 1
1292 200 19900 50 uniform3 1 452695 2e+06 1351.186 487550 4 18 20 2
1293 200 19900 50 uniform3 1 421973 2e+06 1262.514 487550 5 17 21 3
1294 200 19900 50 uniform3 1 491603 2e+06 1680.626 487550 3 17 21 4
1295 200 19900 50 uniform3 1 376321 2e+06 2208.655 487550 4 18 23 5
1296 200 19900 50 uniform3 1 389136 2e+06 1339.56 487550 4 17 20 6
1297 200 19900 50 uniform3 1 310924 2e+06 977.365 487550 3 16 18 7
1298 200 19900 50 uniform3 1 468184 2e+06 1628.237 487550 4 18 24 8
1299 200 19900 50 uniform3 1 314226 2e+06 1096.967 487550 3 14 19 9
1300 200 19900 50 uniform3 1 391011 2e+06 1368.166 487550 5 17 22 10
1301 200 19900 50 uniform3 1 426281 2e+06 1384.354 487550 5 19 21 11
1302 200 19900 50 uniform3 1 447501 2e+06 1606.898 487550 4 13 22 12
1303 200 19900 50 uniform3 1 350249 2e+06 1045.143 487550 5 17 18 13
1304 200 19900 50 uniform3 1 338941 2e+06 1040.418 487550 3 17 24 14
1305 200 19900 50 uniform3 1 447784 2e+06 1207.083 487550 3 17 21 15
1306 200 19900 50 uniform3 1 486564 2e+06 1526.262 487550 4 16 20 16
1307 200 19900 50 uniform3 1 431075 2e+06 1178.805 487550 5 17 22 17
1308 200 19900 50 uniform3 1 322718 2e+06 961.979 487550 4 19 24 18
1309 200 19900 50 uniform3 1 361488 2e+06 1290.095 487550 4 17 20 19
1310 200 19900 50 uniform3 1 381802 2e+06 1142.676 487550 5 16 23 20
1311 200 19900 50 uniform3 1 298278 2e+06 881.347 487550 4 15 22 21
1312 200 19900 50 uniform3 1 366778 2e+06 1141.235 487550 3 19 23 22
1313 200 19900 50 uniform3 1 421531 2e+06 1321.654 487550 4 18 24 23
1314 200 19900 50 uniform3 1 348315 2e+06 963.095 487550 4 17 22 24
1315 200 19900 50 uniform3 1 442066 2e+06 1407.414 487550 4 14 24 25
1316 200 19900 50 uniform3 1 521177 2e+06 1639.13 487550 4 16 23 26
1317 200 19900 50 uniform3 1 351146 2e+06 1171.629 487550 5 13 19 27
1318 200 19900 50 uniform3 1 368188 2e+06 1147.225 487550 4 17 23 28
1319 200 19900 50 uniform3 1 316957 2e+06 818.993 487550 4 16 22 29
1320 200 19900 50 uniform3 1 373951 2e+06 1189.707 487550 4 18 21 30
1321 200 19900 100 poisson 1 4e+06 4e+06 23091.376 1969078 4 20 30 1
1322 200 19900 100 poisson 1 4e+06 4e+06 25082.444 1969124 4 19 26 2
1323 200 19900 100 poisson 1 4e+06 4e+06 21126.384 1969178 5 20 24 3
1324 200 19900 100 poisson 1 4e+06 4e+06 23025.226 1969132 5 18 27 4
1325 200 19900 100 poisson 1 4e+06 4e+06 26381.048 1969128 5 20 25 5
1326 200 19900 100 poisson 1 4e+06 4e+06 23288.596 1969124 5 15 24 6
1327 200 19900 100 poisson 1 4e+06 4e+06 30871.17 1969122 4 23 27 7
1328 200 19900 100 poisson 1 4e+06 4e+06 23868.932 1969134 5 17 26 8
1329 200 19900 100 poisson 1 4e+06 4e+06 24081.627 1969086 6 19 31 9
1330 200 19900 100 poisson 1 4e+06 4e+06 23330.326 1969120 3 20 26 10
1331 200 19900 100 poisson 1 4e+06 4e+06 25993.93 1969112 5 20 27 11
1332 200 19900 100 poisson 1 4e+06 4e+06 24177.477 1969124 5 19 25 12
1333 200 19900 100 poisson 1 4e+06 4e+06 24059.436 1969154 5 22 27 13
1334 200 19900 100 poisson 1 4e+06 4e+06 21684.788 1969108 6 19 29 14
1335 200 19900 100 poisson 1 4e+06 4e+06 22939.323 1969092 5 22 26 15
1336 200 19900 100 poisson 1 4e+06 4e+06 23841.358 1969128 5 21 27 16
1337 200 19900 100 poisson 1 4e+06 4e+06 22192.005 1969116 4 20 25 17
1338 200 19900 100 poisson 1 4e+06 4e+06 22221.115 1969096 5 21 28 18
1339 200 19900 100 poisson 1 4e+06 4e+06 23359.925 1969072 4 21 23 19
1340 200 19900 100 poisson 1 4e+06 4e+06 25192.131 1969142 4 20 21 20
1341 200 19900 100 poisson 1 4e+06 4e+06 23742.004 1969102 5 19 25 21
1342 200 19900 100 poisson 1 4e+06 4e+06 24971.755 1969124 5 20 28 22
1343 200 19900 100 poisson 1 4e+06 4e+06 24289.962 1969082 5 23 23 23
1344 200 19900 100 poisson 1 4e+06 4e+06 23614.387 1969164 5 19 27 24
1345 200 19900 100 poisson 1 4e+06 4e+06 24119.938 1969140 4 21 26 25
1346 200 19900 100 poisson 1 4e+06 4e+06 25030.778 1969096 6 19 26 26
1347 200 19900 100 poisson 1 4e+06 4e+06 23900.154 1969106 5 24 25 27
1348 200 19900 100 poisson 1 4e+06 4e+06 21900.089 1969112 5 22 24 28
1349 200 19900 100 poisson 1 4e+06 4e+06 24821.478 1969126 4 18 23 29
1350 200 19900 100 poisson 1 4e+06 4e+06 23612.805 1969122 5 23 27 30
1351 200 19900 100 uniform1 1 4e+06 4e+06 22500.713 1969596 5 21 19 1
1352 200 19900 100 uniform1 1 4e+06 4e+06 21961.416 1969630 5 20 23 2
1353 200 19900 100 uniform1 1 4e+06 4e+06 22974.617 1969608 4 18 24 3
1354 200 19900 100 uniform1 1 4e+06 4e+06 24065.173 1969598 4 22 25 4
1355 200 19900 100 uniform1 1 4e+06 4e+06 22688.942 1969620 4 22 22 5
1356 200 19900 100 uniform1 1 4e+06 4e+06 23772.982 1969648 4 22 25 6
1357 200 19900 100 uniform1 1 4e+06 4e+06 24593.939 1969650 5 21 27 7
1358 200 19900 100 uniform1 1 4e+06 4e+06 21992.702 1969632 4 18 24 8
1359 200 19900 100 uniform1 1 4e+06 4e+06 23820.824 1969630 4 22 23 9
1360 200 19900 100 uniform1 1 4e+06 4e+06 24279.045 1969632 4 21 24 10
1361 200 19900 100 uniform1 1 4e+06 4e+06 23052.682 1969632 4 23 24 11
1362 200 19900 100 uniform1 1 4e+06 4e+06 25396.936 1969654 5 19 23 12
1363 200 19900 100 uniform1 1 4e+06 4e+06 22939.697 1969626 4 22 27 13
1364 200 19900 100 uniform1 1 4e+06 4e+06 24303.309 1969622 4 21 24 14
1365 200 19900 100 uniform1 1 4e+06 4e+06 23875.307 1969648 4 20 23 15
1366 200 19900 100 uniform1 1 4e+06 4e+06 22987.193 1969622 4 23 24 16
1367 200 19900 100 uniform1 1 4e+06 4e+06 23968.772 1969618 4 19 27 17
1368 200 19900 100 uniform1 1 4e+06 4e+06 24460.18 1969620 5 22 21 18
1369 200 19900 100 uniform1 1 4e+06 4e+06 24822.841 1969630 5 20 25 19
1370 200 19900 100 uniform1 1 4e+06 4e+06 21960.379 1969596 5 20 25 20
1371 200 19900 100 uniform1 1 4e+06 4e+06 18399.886 1969614 5 20 25 21
1372 200 19900 100 uniform1 1 4e+06 4e+06 21741.118 1969606 5 21 25 22
1373 200 19900 100 uniform1 1 4e+06 4e+06 24989.103 1969618 5 19 26 23
1374 200 19900 100 uniform1 1 4e+06 4e+06 23878.021 1969600 6 20 26 24
1375 200 19900 100 uniform1 1 4e+06 4e+06 22815.38 1969600 4 23 26 25
1376 200 19900 100 uniform1 1 4e+06 4e+06 20336.79 1969620 5 20 25 26
1377 200 19900 100 uniform1 1 4e+06 4e+06 22242.472 1969644 5 19 26 27
1378 200 19900 100 uniform1 1 4e+06 4e+06 23220.851 1969640 6 23 23 28
1379 200 19900 100 uniform1 1 4e+06 4e+06 22272.489 1969624 4 19 26 29
1380 200 19900 100 uniform1 1 4e+06 4e+06 23842.705 1969650 4 21 24 30
1381 200 19900 100 uniform2 1 4e+06 4e+06 23471.076 1969500 4 18 25 1
1382 200 19900 100 uniform2 1 4e+06 4e+06 22680.767 1969488 4 21 26 2
1383 200 19900 100 uniform2 1 4e+06 4e+06 23292.35 1969474 4 19 24 3
1384 200 19900 100 uniform2 1 4e+06 4e+06 23264.751 1969496 4 20 25 4
1385 200 19900 100 uniform2 1 4e+06 4e+06 23654.81 1969514 5 20 27 5
1386 200 19900 100 uniform2 1 4e+06 4e+06 23264.44 1969492 5 21 22 6
1387 200 19900 100 uniform2 1 4e+06 4e+06 21785.834 1969480 5 22 23 7
1388 200 19900 100 uniform2 1 4e+06 4e+06 20748.497 1969470 4 22 27 8
1389 200 19900 100 uniform2 1 4e+06 4e+06 20778.276 1969500 5 21 24 9
1390 200 19900 100 uniform2 1 4e+06 4e+06 23524.632 1969464 5 22 26 10
1391 200 19900 100 uniform2 1 4e+06 4e+06 22036.531 1969522 5 20 27 11
1392 200 19900 100 uniform2 1 4e+06 4e+06 20298.994 1969506 4 21 26 12
1393 200 19900 100 uniform2 1 4e+06 4e+06 22704.83 1969490 5 17 27 13
1394 200 19900 100 uniform2 1 4e+06 4e+06 24882.409 1969506 4 22 27 14
1395 200 19900 100 uniform2 1 4e+06 4e+06 22489.645 1969488 4 21 24 15
1396 200 19900 100 uniform2 1 4e+06 4e+06 23070.268 1969496 4 22 28 16
1397 200 19900 100 uniform2 1 4e+06 4e+06 23739.047 1969512 4 22 25 17
1398 200 19900 100 uniform2 1 4e+06 4e+06 20934.248 1969498 4 20 25 18
1399 200 19900 100 uniform2 1 4e+06 4e+06 20893.941 1969520 4 20 21 19
1400 200 19900 100 uniform2 1 4e+06 4e+06 25133.881 1969500 5 22 26 20
1401 200 19900 100 uniform2 1 4e+06 4e+06 27139.008 1969506 4 19 23 21
1402 200 19900 100 uniform2 1 4e+06 4e+06 23817.498 1969508 5 21 23 22
1403 200 19900 100 uniform2 1 4e+06 4e+06 23271.545 1969510 4 19 25 23
1404 200 19900 100 uniform2 1 4e+06 4e+06 23373.272 1969528 4 20 25 24
1405 200 19900 100 uniform2 1 4e+06 4e+06 20311.92 1969474 3 19 25 25
1406 200 19900 100 uniform2 1 4e+06 4e+06 21171.192 1969472 6 19 28 26
1407 200 19900 100 uniform2 1 4e+06 4e+06 22754.941 1969466 4 20 24 27
1408 200 19900 100 uniform2 1 4e+06 4e+06 27187.563 1969472 5 20 24 28
1409 200 19900 100 uniform2 1 4e+06 4e+06 27179.344 1969478 4 21 25 29
1410 200 19900 100 uniform2 1 4e+06 4e+06 23125.318 1969502 5 20 26 30
1411 200 19900 100 uniform3 1 4e+06 4e+06 24499.769 1969364 3 20 23 1
1412 200 19900 100 uniform3 1 4e+06 4e+06 45166.846 1969374 5 21 22 2
1413 200 19900 100 uniform3 1 4e+06 4e+06 21060.846 1969382 4 22 26 3
1414 200 19900 100 uniform3 1 4e+06 4e+06 27256.883 1969400 4 20 26 4
1415 200 19900 100 uniform3 1 4e+06 4e+06 23582.509 1969396 5 20 23 5
1416 200 19900 100 uniform3 1 4e+06 4e+06 25155.457 1969382 5 23 26 6
1417 200 19900 100 uniform3 1 4e+06 4e+06 24981.129 1969378 4 19 27 7
1418 200 19900 100 uniform3 1 4e+06 4e+06 25305.414 1969390 4 21 26 8
1419 200 19900 100 uniform3 1 4e+06 4e+06 23465.267 1969370 5 18 23 9
1420 200 19900 100 uniform3 1 4e+06 4e+06 22185.256 1969400 6 20 28 10
1421 200 19900 100 uniform3 1 4e+06 4e+06 23693.742 1969364 4 19 27 11
1422 200 19900 100 uniform3 1 4e+06 4e+06 22768.693 1969336 4 19 25 12
1423 200 19900 100 uniform3 1 4e+06 4e+06 24091.592 1969358 4 19 25 13
1424 200 19900 100 uniform3 1 4e+06 4e+06 24519.659 1969358 5 18 25 14
1425 200 19900 100 uniform3 1 4e+06 4e+06 24900.464 1969326 4 19 27 15
1426 200 19900 100 uniform3 1 4e+06 4e+06 23917.323 1969396 5 21 23 16
1427 200 19900 100 uniform3 1 4e+06 4e+06 19411.497 1969404 4 19 29 17
1428 200 19900 100 uniform3 1 4e+06 4e+06 23254.171 1969374 5 24 25 18
1429 200 19900 100 uniform3 1 4e+06 4e+06 25134.615 1969418 6 21 27 19
1430 200 19900 100 uniform3 1 4e+06 4e+06 23973.247 1969422 4 18 26 20
1431 200 19900 100 uniform3 1 4e+06 4e+06 25187.629 1969338 4 21 25 21
1432 200 19900 100 uniform3 1 4e+06 4e+06 23160.743 1969356 4 20 24 22
1433 200 19900 100 uniform3 1 4e+06 4e+06 23239.098 1969386 3 19 28 23
1434 200 19900 100 uniform3 1 4e+06 4e+06 24125.343 1969382 5 19 28 24
