job.id n m mu sampling.fun alpha evals max.evals time.passed PD n.maxdegrees n.leafs n.diameters repl type
16113 50 1225 2 uniform2 0.1 5000 5000 2.614 32 2 2 2 3 random
16114 50 1225 2 uniform2 0.1 5000 5000 2.2899999999936 38 2 1 2 4 random
16115 50 1225 2 uniform2 0.1 5000 5000 1.98200000000361 36 1 1 2 5 random
16116 50 1225 2 uniform2 0.1 5000 5000 2.33000000000175 30 2 2 2 6 random
16117 50 1225 2 uniform2 0.1 5000 5000 2.31300000000192 46 1 1 1 7 random
16118 50 1225 2 uniform2 0.1 5000 5000 2.30200000000332 44 2 1 2 8 random
16119 50 1225 2 uniform2 0.1 5000 5000 2.52599999999984 42 2 2 2 9 random
16120 50 1225 2 uniform2 0.1 5000 5000 2.27000000000407 44 1 1 2 10 random
16121 50 1225 2 uniform2 0.1 5000 5000 2.632 40 2 2 2 11 random
16122 50 1225 2 uniform2 0.1 5000 5000 2.652 42 2 2 2 12 random
16123 50 1225 2 uniform2 0.1 5000 5000 2.613 48 2 2 2 13 random
16124 50 1225 2 uniform2 0.1 5000 5000 2.29499999999825 40 2 2 2 14 random
16125 50 1225 2 uniform2 0.1 5000 5000 2.89400000000023 54 2 2 1 15 random
16126 50 1225 2 uniform2 0.1 5000 5000 2.32800000000134 30 2 2 2 16 random
16127 50 1225 2 uniform2 0.1 5000 5000 2.33400000000256 40 2 2 2 17 random
16128 50 1225 2 uniform2 0.1 5000 5000 2.51500000000306 40 1 2 2 18 random
16129 50 1225 2 uniform2 0.1 5000 5000 2.09599999999773 46 2 2 2 19 random
16130 50 1225 2 uniform2 0.1 5000 5000 2.26300000000629 36 1 2 2 20 random
16131 50 1225 2 uniform2 0.1 5000 5000 2.58 38 2 2 2 21 random
16132 50 1225 2 uniform2 0.1 5000 5000 2.484 36 2 2 2 22 random
16133 50 1225 2 uniform2 0.1 5000 5000 1.92399999999907 28 2 2 2 23 random
16134 50 1225 2 uniform2 0.1 5000 5000 1.98700000000099 38 1 1 1 24 random
16135 50 1225 2 uniform2 0.1 5000 5000 2.443 42 1 2 2 25 random
16136 50 1225 2 uniform2 0.1 5000 5000 2.3119999999908 42 2 2 2 26 random
16137 50 1225 2 uniform2 0.1 5000 5000 2.634 38 2 1 1 27 random
16138 50 1225 2 uniform2 0.1 5000 5000 2.305 44 2 2 2 28 random
16139 50 1225 2 uniform2 0.1 5000 5000 2.27899999999863 50 2 2 2 29 random
16140 50 1225 2 uniform2 0.1 5000 5000 2.80199999999968 36 2 2 1 30 random
16141 50 1225 2 uniform2 0.5 5000 5000 2.17299999999886 80 1 2 1 1 random
16142 50 1225 2 uniform2 0.5 5000 5000 2.45 82 1 2 2 2 random
16143 50 1225 2 uniform2 0.5 5000 5000 2.26499999999942 94 1 2 2 3 random
16144 50 1225 2 uniform2 0.5 5000 5000 2.326 88 2 2 2 4 random
16145 50 1225 2 uniform2 0.5 5000 5000 2.76699999999255 92 2 2 2 5 random
16146 50 1225 2 uniform2 0.5 5000 5000 2.678 76 2 2 1 6 random
16147 50 1225 2 uniform2 0.5 5000 5000 2.416999999994 86 1 2 2 7 random
16148 50 1225 2 uniform2 0.5 5000 5000 2.76699999999983 90 2 2 2 8 random
16149 50 1225 2 uniform2 0.5 5000 5000 2.596 80 1 2 1 9 random
16150 50 1225 2 uniform2 0.5 5000 5000 2.3289999999979 90 2 2 2 10 random
16151 50 1225 2 uniform2 0.5 5000 5000 2.34000000000015 88 1 1 2 11 random
16152 50 1225 2 uniform2 0.5 5000 5000 2.32700000000114 74 2 2 2 12 random
16153 50 1225 2 uniform2 0.5 5000 5000 2.04300000000512 84 2 2 2 13 random
16154 50 1225 2 uniform2 0.5 5000 5000 2.589 84 2 2 2 14 random
16155 50 1225 2 uniform2 0.5 5000 5000 2.679 82 2 1 2 15 random
16156 50 1225 2 uniform2 0.5 5000 5000 2.23999999999069 76 2 2 2 16 random
16157 50 1225 2 uniform2 0.5 5000 5000 2.702 82 2 2 2 17 random
16158 50 1225 2 uniform2 0.5 5000 5000 2.0879999999961 78 1 1 2 18 random
16159 50 1225 2 uniform2 0.5 5000 5000 2.05400000000009 82 2 2 2 19 random
16160 50 1225 2 uniform2 0.5 5000 5000 2.696 84 2 2 2 20 random
16161 50 1225 2 uniform2 0.5 5000 5000 2.34900000000198 80 1 2 2 21 random
16162 50 1225 2 uniform2 0.5 5000 5000 2.30900000000111 92 1 2 2 22 random
16163 50 1225 2 uniform2 0.5 5000 5000 2.00699999999779 86 2 1 2 23 random
16164 50 1225 2 uniform2 0.5 5000 5000 2.687 86 2 2 2 24 random
16165 50 1225 2 uniform2 0.5 5000 5000 2.73700000000099 88 2 2 2 25 random
16166 50 1225 2 uniform2 0.5 5000 5000 1.97200000000157 90 1 2 2 26 random
16167 50 1225 2 uniform2 0.5 5000 5000 2.69 88 1 2 2 27 random
16168 50 1225 2 uniform2 0.5 5000 5000 2.75699999999961 84 1 2 2 28 random
16169 50 1225 2 uniform2 0.5 5000 5000 2.05100000000675 86 2 1 2 29 random
16170 50 1225 2 uniform2 0.5 5000 5000 2.682 84 1 2 2 30 random
16171 50 1225 2 uniform2 1 5000 5000 2.15500000000247 96 2 2 2 1 random
16172 50 1225 2 uniform2 1 3814 5000 2.143 98 2 2 2 2 random
16173 50 1225 2 uniform2 1 2502 5000 1.451 98 2 2 2 3 random
16174 50 1225 2 uniform2 1 5000 5000 2.0940000000046 96 2 2 2 4 random
16175 50 1225 2 uniform2 1 5000 5000 2.32300000000396 96 1 1 2 5 random
16176 50 1225 2 uniform2 1 4400 5000 2.25800000000163 98 2 2 2 6 random
16177 50 1225 2 uniform2 1 5000 5000 2.19199999999546 94 2 2 2 7 random
16178 50 1225 2 uniform2 1 5000 5000 2.13100000000122 96 2 2 2 8 random
16179 50 1225 2 uniform2 1 5000 5000 2.617 96 2 2 2 9 random
16180 50 1225 2 uniform2 1 5000 5000 2.14800000000105 94 2 2 2 10 random
16181 50 1225 2 uniform2 1 5000 5000 2.37900000000081 94 2 2 2 11 random
16182 50 1225 2 uniform2 1 5000 5000 2.784 92 1 2 2 12 random
16183 50 1225 2 uniform2 1 5000 5000 2.408 90 2 2 2 13 random
16184 50 1225 2 uniform2 1 4510 5000 2.489 98 2 1 2 14 random
16185 50 1225 2 uniform2 1 5000 5000 2.446 92 1 2 2 15 random
16186 50 1225 2 uniform2 1 2620 5000 1.56299999999828 98 2 2 2 16 random
16187 50 1225 2 uniform2 1 1918 5000 0.804000000000087 98 2 2 2 17 random
16188 50 1225 2 uniform2 1 5000 5000 2.37300000000687 96 1 2 2 18 random
16189 50 1225 2 uniform2 1 4346 5000 2.0280000000057 98 1 1 2 19 random
16190 50 1225 2 uniform2 1 5000 5000 2.15000000000146 94 2 1 2 20 random
16191 50 1225 2 uniform2 1 5000 5000 2.469 96 1 1 2 21 random
16192 50 1225 2 uniform2 1 2978 5000 1.64900000000489 98 2 2 2 22 random
16193 50 1225 2 uniform2 1 5000 5000 2.364 96 2 2 2 23 random
16194 50 1225 2 uniform2 1 5000 5000 2.2039999999979 96 2 2 2 24 random
16195 50 1225 2 uniform2 1 5000 5000 2.361 96 1 2 2 25 random
16196 50 1225 2 uniform2 1 5000 5000 2.353 92 2 2 2 26 random
16197 50 1225 2 uniform2 1 5000 5000 2.05000000000291 96 1 2 2 27 random
16198 50 1225 2 uniform2 1 3536 5000 2.19900000000052 98 1 2 1 28 random
16199 50 1225 2 uniform2 1 3349 5000 1.5580000000009 98 2 2 2 29 random
16200 50 1225 2 uniform2 1 5000 5000 2.964 96 2 2 2 30 random
16201 50 1225 2 uniform3 0.05 5000 5000 2.03999999999724 32 2 1 2 1 random
16202 50 1225 2 uniform3 0.05 5000 5000 2.14700000000084 20 2 2 2 2 random
16203 50 1225 2 uniform3 0.05 5000 5000 2.19000000000233 32 1 2 2 3 random
16204 50 1225 2 uniform3 0.05 5000 5000 2.815 28 2 1 2 4 random
16205 50 1225 2 uniform3 0.05 5000 5000 2.82299999998941 22 2 2 2 5 random
16206 50 1225 2 uniform3 0.05 5000 5000 2.84999999999854 32 2 2 2 6 random
16207 50 1225 2 uniform3 0.05 5000 5000 2.542 30 2 2 2 7 random
16208 50 1225 2 uniform3 0.05 5000 5000 2.01999999998952 38 1 2 2 8 random
16209 50 1225 2 uniform3 0.05 5000 5000 2.26799999999639 30 2 2 2 9 random
16210 50 1225 2 uniform3 0.05 5000 5000 2.10700000000361 24 2 2 2 10 random
16211 50 1225 2 uniform3 0.05 5000 5000 2.27199999999721 16 1 2 2 11 random
16212 50 1225 2 uniform3 0.05 5000 5000 2.54 26 1 2 2 12 random
16213 50 1225 2 uniform3 0.05 5000 5000 2.583 18 2 2 2 13 random
16214 50 1225 2 uniform3 0.05 5000 5000 2.07700000000477 22 1 1 2 14 random
16215 50 1225 2 uniform3 0.05 5000 5000 2.21500000001106 34 1 1 2 15 random
16216 50 1225 2 uniform3 0.05 5000 5000 2.87299999999959 30 1 2 2 16 random
16217 50 1225 2 uniform3 0.05 5000 5000 2.61099999998987 22 1 2 2 17 random
16218 50 1225 2 uniform3 0.05 5000 5000 2.614 18 2 2 2 18 random
16219 50 1225 2 uniform3 0.05 5000 5000 2.1820000000007 26 2 2 2 19 random
16220 50 1225 2 uniform3 0.05 5000 5000 2.09900000000198 26 2 2 2 20 random
16221 50 1225 2 uniform3 0.05 5000 5000 2.558 26 2 1 2 21 random
16222 50 1225 2 uniform3 0.05 5000 5000 2.534 24 1 1 2 22 random
16223 50 1225 2 uniform3 0.05 5000 5000 2.506 32 1 2 2 23 random
16224 50 1225 2 uniform3 0.05 5000 5000 2.80299999999988 28 1 2 2 24 random
16225 50 1225 2 uniform3 0.05 5000 5000 2.467 20 1 2 2 25 random
16226 50 1225 2 uniform3 0.05 5000 5000 2.17500000000291 22 1 2 2 26 random
16227 50 1225 2 uniform3 0.05 5000 5000 2.08900000000722 18 1 2 2 27 random
16228 50 1225 2 uniform3 0.05 5000 5000 2.16100000000733 32 2 2 2 28 random
16229 50 1225 2 uniform3 0.05 5000 5000 2.472 22 2 2 2 29 random
16230 50 1225 2 uniform3 0.05 5000 5000 2.07900000000518 22 1 2 2 30 random
16231 50 1225 2 uniform3 0.1 5000 5000 2.06099999999424 50 2 2 2 1 random
16232 50 1225 2 uniform3 0.1 5000 5000 2.23500000000058 36 1 2 2 2 random
16233 50 1225 2 uniform3 0.1 5000 5000 2.564 38 2 2 2 3 random
16234 50 1225 2 uniform3 0.1 5000 5000 2.314 42 2 1 2 4 random
16235 50 1225 2 uniform3 0.1 5000 5000 2.11000000000058 46 1 2 2 5 random
16236 50 1225 2 uniform3 0.1 5000 5000 1.875 42 2 2 2 6 random
16237 50 1225 2 uniform3 0.1 5000 5000 2.02899999999863 44 2 1 2 7 random
16238 50 1225 2 uniform3 0.1 5000 5000 2.576 44 2 2 2 8 random
16239 50 1225 2 uniform3 0.1 5000 5000 2.329 38 1 2 1 9 random
16240 50 1225 2 uniform3 0.1 5000 5000 2.333 44 1 1 2 10 random
16241 50 1225 2 uniform3 0.1 5000 5000 2.309 24 2 1 2 11 random
16242 50 1225 2 uniform3 0.1 5000 5000 2.298 28 2 2 2 12 random
16243 50 1225 2 uniform3 0.1 5000 5000 2.302 48 1 2 2 13 random
16244 50 1225 2 uniform3 0.1 5000 5000 2.20499999999447 36 1 2 1 14 random
16245 50 1225 2 uniform3 0.1 5000 5000 2.316 42 2 2 2 15 random
16246 50 1225 2 uniform3 0.1 5000 5000 2.483 36 2 2 2 16 random
16247 50 1225 2 uniform3 0.1 5000 5000 2.586 32 2 2 2 17 random
16248 50 1225 2 uniform3 0.1 5000 5000 2.03299999999945 38 2 1 2 18 random
16249 50 1225 2 uniform3 0.1 5000 5000 2.25 48 2 2 2 19 random
16250 50 1225 2 uniform3 0.1 5000 5000 2.576 30 1 2 2 20 random
16251 50 1225 2 uniform3 0.1 5000 5000 2.20700000000215 44 2 2 2 21 random
16252 50 1225 2 uniform3 0.1 5000 5000 2.55 38 2 2 1 22 random
16253 50 1225 2 uniform3 0.1 5000 5000 1.8949999999968 46 1 2 2 23 random
16254 50 1225 2 uniform3 0.1 5000 5000 2.586 40 2 1 2 24 random
16255 50 1225 2 uniform3 0.1 5000 5000 2.66799999999785 38 2 2 2 25 random
16256 50 1225 2 uniform3 0.1 5000 5000 2.03800000000047 44 2 1 1 26 random
16257 50 1225 2 uniform3 0.1 5000 5000 2.596 44 2 2 2 27 random
16258 50 1225 2 uniform3 0.1 5000 5000 2.18399999999383 46 1 1 2 28 random
16259 50 1225 2 uniform3 0.1 5000 5000 1.94500000000698 36 2 2 2 29 random
16260 50 1225 2 uniform3 0.1 5000 5000 2.553 34 2 2 2 30 random
16261 50 1225 2 uniform3 0.5 5000 5000 2.662 84 2 2 2 1 random
16262 50 1225 2 uniform3 0.5 5000 5000 2.15700000000106 90 1 2 2 2 random
16263 50 1225 2 uniform3 0.5 5000 5000 2.72000000000116 84 2 2 1 3 random
16264 50 1225 2 uniform3 0.5 5000 5000 2.471 82 1 2 2 4 random
16265 50 1225 2 uniform3 0.5 5000 5000 2.19099999999162 90 2 2 2 5 random
16266 50 1225 2 uniform3 0.5 5000 5000 2.394 96 2 2 2 6 random
16267 50 1225 2 uniform3 0.5 5000 5000 2.401 94 2 2 2 7 random
16268 50 1225 2 uniform3 0.5 5000 5000 2.98500000000058 88 2 2 2 8 random
16269 50 1225 2 uniform3 0.5 5000 5000 2.654 82 2 2 1 9 random
16270 50 1225 2 uniform3 0.5 5000 5000 2.313 92 2 1 2 10 random
16271 50 1225 2 uniform3 0.5 5000 5000 2.668 88 2 2 2 11 random
16272 50 1225 2 uniform3 0.5 5000 5000 2.26299999999901 86 1 2 2 12 random
16273 50 1225 2 uniform3 0.5 5000 5000 2.96600000000035 96 1 2 1 13 random
16274 50 1225 2 uniform3 0.5 5000 5000 1.93600000000151 86 2 2 2 14 random
16275 50 1225 2 uniform3 0.5 5000 5000 2.30900000000838 84 1 2 1 15 random
16276 50 1225 2 uniform3 0.5 5000 5000 2.16300000000047 86 2 2 2 16 random
16277 50 1225 2 uniform3 0.5 5000 5000 2.504 88 2 2 2 17 random
16278 50 1225 2 uniform3 0.5 5000 5000 2.411 94 1 2 2 18 random
16279 50 1225 2 uniform3 0.5 5000 5000 1.91999999999825 80 2 2 2 19 random
16280 50 1225 2 uniform3 0.5 5000 5000 2.24599999999919 92 2 2 2 20 random
16281 50 1225 2 uniform3 0.5 5000 5000 2.773 80 1 2 2 21 random
16282 50 1225 2 uniform3 0.5 5000 5000 2.772 86 1 2 2 22 random
16283 50 1225 2 uniform3 0.5 5000 5000 2.414 78 2 2 2 23 random
16284 50 1225 2 uniform3 0.5 5000 5000 2.25800000000163 80 1 2 2 24 random
16285 50 1225 2 uniform3 0.5 5000 5000 2.12200000000303 94 2 2 2 25 random
16286 50 1225 2 uniform3 0.5 5000 5000 2.55000000000291 88 2 2 2 26 random
16287 50 1225 2 uniform3 0.5 5000 5000 2.423 94 2 2 2 27 random
16288 50 1225 2 uniform3 0.5 5000 5000 2.41 82 2 2 2 28 random
16289 50 1225 2 uniform3 0.5 5000 5000 2.416 88 1 2 2 29 random
16290 50 1225 2 uniform3 0.5 5000 5000 2.04400000000896 88 1 2 2 30 random
16291 50 1225 2 uniform3 1 5000 5000 2.481 96 1 1 2 1 random
16292 50 1225 2 uniform3 1 4292 5000 2.0679999999993 98 1 2 2 2 random
16293 50 1225 2 uniform3 1 3838 5000 1.87199999998847 98 1 2 2 3 random
16294 50 1225 2 uniform3 1 5000 5000 2.59200000000419 96 2 2 2 4 random
16295 50 1225 2 uniform3 1 2175 5000 1.347 98 2 2 2 5 random
16296 50 1225 2 uniform3 1 5000 5000 2.42500000000291 96 2 2 2 6 random
16297 50 1225 2 uniform3 1 2891 5000 1.686 98 1 2 2 7 random
16298 50 1225 2 uniform3 1 1809 5000 0.788000000000466 98 2 2 2 8 random
16299 50 1225 2 uniform3 1 3034 5000 1.44600000000355 98 2 2 2 9 random
16300 50 1225 2 uniform3 1 2016 5000 1.22499999999127 98 2 2 2 10 random
16301 50 1225 2 uniform3 1 5000 5000 2.685 94 2 2 2 11 random
16302 50 1225 2 uniform3 1 2526 5000 1.49 98 2 1 2 12 random
16303 50 1225 2 uniform3 1 2409 5000 1.455 98 2 2 2 13 random
16304 50 1225 2 uniform3 1 1732 5000 1.135 98 2 2 2 14 random
16305 50 1225 2 uniform3 1 3782 5000 1.85100000000239 98 1 2 1 15 random
16306 50 1225 2 uniform3 1 4091 5000 2.4940000000006 98 2 2 2 16 random
16307 50 1225 2 uniform3 1 5000 5000 2.367 96 2 2 2 17 random
16308 50 1225 2 uniform3 1 2168 5000 1.359 98 2 1 2 18 random
16309 50 1225 2 uniform3 1 544 5000 0.334000000002561 98 1 2 2 19 random
16310 50 1225 2 uniform3 1 3545 5000 1.48500000000058 98 1 1 2 20 random
16311 50 1225 2 uniform3 1 1974 5000 0.908999999999651 98 1 2 2 21 random
16312 50 1225 2 uniform3 1 2396 5000 1.05400000000009 98 2 2 2 22 random
16313 50 1225 2 uniform3 1 2313 5000 1.01499999999942 98 1 2 2 23 random
16314 50 1225 2 uniform3 1 3315 5000 1.682 98 2 1 2 24 random
16315 50 1225 2 uniform3 1 2919 5000 1.52399999999034 98 2 2 1 25 random
16316 50 1225 2 uniform3 1 1120 5000 0.789 98 2 2 2 26 random
16317 50 1225 2 uniform3 1 4041 5000 2.2300000000032 98 2 2 2 27 random
16318 50 1225 2 uniform3 1 5000 5000 2.13200000001234 94 1 2 2 28 random
16319 50 1225 2 uniform3 1 3622 5000 1.868 98 2 2 2 29 random
16320 50 1225 2 uniform3 1 4332 5000 2.229 98 2 2 2 30 random
16321 50 1225 10 poisson 0.05 25000 25000 13.4110000000001 1464 2 4 6 1 random
16322 50 1225 10 poisson 0.05 25000 25000 10.6979999999967 1362 4 4 6 2 random
16323 50 1225 10 poisson 0.05 25000 25000 12.958 1500 3 4 5 3 random
16324 50 1225 10 poisson 0.05 25000 25000 12.5229999999938 1396 2 5 5 4 random
16325 50 1225 10 poisson 0.05 25000 25000 13.135 1492 3 7 5 5 random
16326 50 1225 10 poisson 0.05 25000 25000 12.003 1416 4 4 7 6 random
16327 50 1225 10 poisson 0.05 25000 25000 11.927 1356 3 4 6 7 random
16328 50 1225 10 poisson 0.05 25000 25000 11.7870000000003 1462 3 5 8 8 random
16329 50 1225 10 poisson 0.05 25000 25000 11.7390000000014 1422 3 6 8 9 random
16330 50 1225 10 poisson 0.05 25000 25000 11.935 1418 3 5 5 10 random
16331 50 1225 10 poisson 0.05 25000 25000 11.2790000000005 1352 3 4 5 11 random
16332 50 1225 10 poisson 0.05 25000 25000 13.0720000000001 1466 4 3 7 12 random
16333 50 1225 10 poisson 0.05 25000 25000 13.8639999999978 1524 4 5 5 13 random
16334 50 1225 10 poisson 0.05 25000 25000 13.0670000000027 1364 4 5 7 14 random
16335 50 1225 10 poisson 0.05 25000 25000 11.8949999999968 1442 3 7 5 15 random
16336 50 1225 10 poisson 0.05 25000 25000 13.5270000000019 1402 4 4 8 16 random
16337 50 1225 10 poisson 0.05 25000 25000 12.9489999999932 1566 4 4 6 17 random
16338 50 1225 10 poisson 0.05 25000 25000 11.97 1392 4 6 6 18 random
16339 50 1225 10 poisson 0.05 25000 25000 11.933 1338 4 4 7 19 random
16340 50 1225 10 poisson 0.05 25000 25000 13.404 1480 3 6 6 20 random
16341 50 1225 10 poisson 0.05 25000 25000 10.4170000000013 1400 3 4 5 21 random
16342 50 1225 10 poisson 0.05 25000 25000 13.9619999999995 1418 3 4 6 22 random
16343 50 1225 10 poisson 0.05 25000 25000 13.7930000000051 1424 2 5 6 23 random
16344 50 1225 10 poisson 0.05 25000 25000 11.2510000000002 1338 3 4 6 24 random
16345 50 1225 10 poisson 0.05 25000 25000 13.313 1458 3 6 6 25 random
16346 50 1225 10 poisson 0.05 25000 25000 12.7879999999968 1522 3 4 6 26 random
16347 50 1225 10 poisson 0.05 25000 25000 11.5179999999964 1162 3 3 3 27 random
16348 50 1225 10 poisson 0.05 25000 25000 13.403 1406 5 6 7 28 random
16349 50 1225 10 poisson 0.05 25000 25000 11.3159999999916 1348 4 5 7 29 random
16350 50 1225 10 poisson 0.05 25000 25000 12.5179999999964 1408 4 5 6 30 random
16351 50 1225 10 poisson 0.1 25000 25000 13.6869999999908 1914 3 8 8 1 random
16352 50 1225 10 poisson 0.1 25000 25000 13.1610000000073 1830 3 6 6 2 random
16353 50 1225 10 poisson 0.1 25000 25000 13.444 2022 4 6 8 3 random
16354 50 1225 10 poisson 0.1 25000 25000 13.0850000000064 2116 3 5 7 4 random
16355 50 1225 10 poisson 0.1 25000 25000 11.8839999999982 2044 4 5 5 5 random
16356 50 1225 10 poisson 0.1 25000 25000 12.3529999999955 1936 2 6 6 6 random
16357 50 1225 10 poisson 0.1 25000 25000 13.334 1790 2 5 8 7 random
16358 50 1225 10 poisson 0.1 25000 25000 13.5360000000001 2036 3 6 7 8 random
16359 50 1225 10 poisson 0.1 25000 25000 12.9240000000009 2084 4 5 5 9 random
16360 50 1225 10 poisson 0.1 25000 25000 11.9230000000025 2036 4 6 6 10 random
16361 50 1225 10 poisson 0.1 25000 25000 12.4100000000035 2128 4 4 5 11 random
16362 50 1225 10 poisson 0.1 25000 25000 13.303 2104 2 5 7 12 random
16363 50 1225 10 poisson 0.1 25000 25000 12.95 2028 3 7 7 13 random
16364 50 1225 10 poisson 0.1 25000 25000 12.9149999999972 1968 3 5 7 14 random
16365 50 1225 10 poisson 0.1 25000 25000 12.9 1968 3 6 5 15 random
16366 50 1225 10 poisson 0.1 25000 25000 10.8709999999992 1980 3 4 5 16 random
16367 50 1225 10 poisson 0.1 25000 25000 13.219 2004 3 5 5 17 random
16368 50 1225 10 poisson 0.1 25000 25000 12.5950000000012 1912 4 5 8 18 random
16369 50 1225 10 poisson 0.1 25000 25000 11.766 2064 3 5 6 19 random
16370 50 1225 10 poisson 0.1 25000 25000 13.5090000000055 1970 3 5 5 20 random
16371 50 1225 10 poisson 0.1 25000 25000 12.6419999999998 2052 4 5 4 21 random
16372 50 1225 10 poisson 0.1 25000 25000 14.4629999999961 1980 2 7 8 22 random
16373 50 1225 10 poisson 0.1 25000 25000 13.6909999999989 2146 2 5 6 23 random
16374 50 1225 10 poisson 0.1 25000 25000 12.9440000000031 2052 3 5 6 24 random
16375 50 1225 10 poisson 0.1 25000 25000 13.5649999999987 2012 3 5 5 25 random
16376 50 1225 10 poisson 0.1 25000 25000 12.8650000000016 1960 3 7 5 26 random
16377 50 1225 10 poisson 0.1 25000 25000 13.666 2016 2 6 8 27 random
16378 50 1225 10 poisson 0.1 25000 25000 11.7119999999995 1972 4 4 4 28 random
16379 50 1225 10 poisson 0.1 25000 25000 12.9719999999979 2022 4 5 6 29 random
16380 50 1225 10 poisson 0.1 25000 25000 12.34 2010 3 6 6 30 random
16381 50 1225 10 poisson 0.5 25000 25000 15.7799999999988 3600 4 4 7 1 random
16382 50 1225 10 poisson 0.5 25000 25000 12.854 3696 3 7 5 2 random
16383 50 1225 10 poisson 0.5 25000 25000 14.1559999999999 3694 3 3 7 3 random
16384 50 1225 10 poisson 0.5 25000 25000 14.747 3708 4 8 8 4 random
16385 50 1225 10 poisson 0.5 25000 25000 11.3099999999977 3674 4 8 6 5 random
16386 50 1225 10 poisson 0.5 25000 25000 13.829 3720 3 5 6 6 random
16387 50 1225 10 poisson 0.5 25000 25000 12.6209999999992 3634 3 6 5 7 random
16388 50 1225 10 poisson 0.5 25000 25000 13.7379999999976 3674 3 6 6 8 random
16389 50 1225 10 poisson 0.5 25000 25000 15.0829999999987 3656 3 7 7 9 random
16390 50 1225 10 poisson 0.5 25000 25000 12.41 3650 3 6 6 10 random
16391 50 1225 10 poisson 0.5 25000 25000 12.1500000000015 3670 3 4 6 11 random
16392 50 1225 10 poisson 0.5 25000 25000 12.324 3700 4 5 7 12 random
16393 50 1225 10 poisson 0.5 25000 25000 12.9069999999992 3712 4 6 8 13 random
16394 50 1225 10 poisson 0.5 25000 25000 12.9950000000026 3708 3 7 8 14 random
16395 50 1225 10 poisson 0.5 25000 25000 12.260000000002 3626 3 6 7 15 random
16396 50 1225 10 poisson 0.5 25000 25000 12.9429999999993 3672 3 5 6 16 random
16397 50 1225 10 poisson 0.5 25000 25000 12.336000000003 3708 3 6 6 17 random
16398 50 1225 10 poisson 0.5 25000 25000 14.4579999999987 3732 3 6 7 18 random
16399 50 1225 10 poisson 0.5 25000 25000 11.6909999999989 3712 3 7 7 19 random
16400 50 1225 10 poisson 0.5 25000 25000 12.7580000000016 3690 4 6 7 20 random
16401 50 1225 10 poisson 0.5 25000 25000 12.374 3674 3 4 8 21 random
16402 50 1225 10 poisson 0.5 25000 25000 13.8959999999934 3624 4 4 7 22 random
16403 50 1225 10 poisson 0.5 25000 25000 12.443 3716 3 6 6 23 random
16404 50 1225 10 poisson 0.5 25000 25000 12.449 3652 3 7 8 24 random
16405 50 1225 10 poisson 0.5 25000 25000 12.0699999999997 3584 3 7 7 25 random
16406 50 1225 10 poisson 0.5 25000 25000 11.6240000000107 3692 3 7 8 26 random
16407 50 1225 10 poisson 0.5 25000 25000 12.6849999999977 3656 3 8 6 27 random
16408 50 1225 10 poisson 0.5 25000 25000 13.928 3654 3 8 7 28 random
16409 50 1225 10 poisson 0.5 25000 25000 13.3739999999998 3688 3 6 6 29 random
16410 50 1225 10 poisson 0.5 25000 25000 13.77 3666 4 6 6 30 random
16411 50 1225 10 poisson 1 25000 25000 14.707 4188 3 7 6 1 random
16412 50 1225 10 poisson 1 25000 25000 13.0470000000059 4166 4 6 7 2 random
16413 50 1225 10 poisson 1 25000 25000 13.0489999999991 4174 4 6 5 3 random
16414 50 1225 10 poisson 1 25000 25000 14.626 4174 3 6 6 4 random
16415 50 1225 10 poisson 1 25000 25000 12.9749999999985 4146 2 5 6 5 random
16416 50 1225 10 poisson 1 25000 25000 13.2770000000019 4156 4 6 7 6 random
16417 50 1225 10 poisson 1 25000 25000 14.0849999999991 4166 3 7 6 7 random
16418 50 1225 10 poisson 1 25000 25000 14.691 4174 4 5 8 8 random
16419 50 1225 10 poisson 1 25000 25000 15.3470000000016 4156 3 6 7 9 random
16420 50 1225 10 poisson 1 25000 25000 13.7740000000013 4166 4 7 6 10 random
16421 50 1225 10 poisson 1 25000 25000 12.9130000000005 4170 3 6 9 11 random
16422 50 1225 10 poisson 1 25000 25000 13.9590000000026 4174 3 7 7 12 random
16423 50 1225 10 poisson 1 25000 25000 14.707 4176 3 5 6 13 random
16424 50 1225 10 poisson 1 25000 25000 13.5740000000005 4172 3 5 6 14 random
16425 50 1225 10 poisson 1 25000 25000 14.132 4148 3 4 7 15 random
16426 50 1225 10 poisson 1 25000 25000 12.6229999999996 4164 4 5 6 16 random
16427 50 1225 10 poisson 1 25000 25000 13.1580000000031 4162 3 6 6 17 random
16428 50 1225 10 poisson 1 25000 25000 15.7769999999946 4166 3 7 6 18 random
16429 50 1225 10 poisson 1 25000 25000 13.0609999999979 4164 3 6 7 19 random
16430 50 1225 10 poisson 1 25000 25000 14.113 4188 4 5 6 20 random
16431 50 1225 10 poisson 1 25000 25000 14.608 4160 3 6 7 21 random
16432 50 1225 10 poisson 1 25000 25000 12.698 4168 3 7 8 22 random
16433 50 1225 10 poisson 1 25000 25000 12.6109999999899 4146 3 4 7 23 random
16434 50 1225 10 poisson 1 25000 25000 14.868 4158 3 5 5 24 random
16435 50 1225 10 poisson 1 25000 25000 13.1229999999996 4160 3 7 7 25 random
16436 50 1225 10 poisson 1 25000 25000 13.302 4176 3 6 6 26 random
16437 50 1225 10 poisson 1 25000 25000 13.8029999999999 4170 3 5 5 27 random
